timestamp,building,floor_area,zone_name,category,meter_id,area_m2,energy_kwh,avg_power_kw,occupancy_level,outside_temp_c,is_weekend,working_hours,time_period,notes
6/1/2026 00:00,Academic and Laboratory Building,Floor 1,Laboratory Equipment,Laboratory Equipment,MTR-F1-LAB,900,4.78,4.78,Very Low,9.8,FALSE,FALSE,Night Base Load,Night Base Load; weekday profile
6/17/2026 18:00,Academic and Laboratory Building,Floor 4,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F4-CLL,400,5.01,5.01,Medium,19.5,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 18:00,Academic and Laboratory Building,Floor 4,Plug Load,Plug Load,MTR-F4-PLG,700,3.07,3.07,Medium,19.5,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 18:00,Academic and Laboratory Building,Common Building Services,Elevator,Elevator,MTR-COM-ELEV,150,3.81,3.81,Medium,19.5,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 18:00,Academic and Laboratory Building,Common Building Services,Fire and Safety,Fire and Safety,MTR-COM-FIRE,9000,0.81,0.81,Medium,19.5,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 18:00,Academic and Laboratory Building,Common Building Services,Outdoor Lighting,Outdoor Lighting,MTR-COM-OUT,1000,0.36,0.36,Medium,19.5,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 18:00,Academic and Laboratory Building,Common Building Services,ELV / Network System,ELV / Network System,MTR-COM-ELV,9000,4.61,4.61,Medium,19.5,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 19:00,Academic and Laboratory Building,Floor 1,Laboratory Equipment,Laboratory Equipment,MTR-F1-LAB,900,11.56,11.56,Medium,18.3,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 19:00,Academic and Laboratory Building,Floor 1,HVAC,HVAC,MTR-F1-HVAC,2800,22.29,22.29,Medium,18.3,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 19:00,Academic and Laboratory Building,Floor 1,Work Area Lighting,Work Area Lighting,MTR-F1-WAL,1400,5.8,5.8,Medium,18.3,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 19:00,Academic and Laboratory Building,Floor 1,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F1-CLL,600,6.71,6.71,Medium,18.3,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 19:00,Academic and Laboratory Building,Floor 1,Plug Load,Plug Load,MTR-F1-PLG,1200,6.56,6.56,Medium,18.3,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 19:00,Academic and Laboratory Building,Floor 2,IT / Computer Lab Equipment,IT / Computer Lab Equipment,MTR-F2-ITLAB,700,9.66,9.66,Medium,18.3,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 19:00,Academic and Laboratory Building,Floor 2,HVAC,HVAC,MTR-F2-HVAC,2300,18.19,18.19,Medium,18.3,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 19:00,Academic and Laboratory Building,Floor 2,Work Area Lighting,Work Area Lighting,MTR-F2-WAL,1300,4.48,4.48,Medium,18.3,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 19:00,Academic and Laboratory Building,Floor 2,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F2-CLL,500,5.87,5.87,Medium,18.3,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 19:00,Academic and Laboratory Building,Floor 2,Plug Load,Plug Load,MTR-F2-PLG,1100,7.08,7.08,Medium,18.3,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 19:00,Academic and Laboratory Building,Floor 3,Smart Lab / Studio Equipment,Smart Lab / Studio Equipment,MTR-F3-SMART,500,8.9,8.9,Medium,18.3,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 19:00,Academic and Laboratory Building,Floor 3,HVAC,HVAC,MTR-F3-HVAC,2100,18.02,18.02,Medium,18.3,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 19:00,Academic and Laboratory Building,Floor 3,Work Area Lighting,Work Area Lighting,MTR-F3-WAL,1200,3.79,3.79,Medium,18.3,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 19:00,Academic and Laboratory Building,Floor 3,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F3-CLL,500,5.58,5.58,Medium,18.3,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 19:00,Academic and Laboratory Building,Floor 3,Plug Load,Plug Load,MTR-F3-PLG,900,5.32,5.32,Medium,18.3,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 19:00,Academic and Laboratory Building,Floor 4,Server Room,Server Room,MTR-F4-SERVER,280,22.62,22.62,Medium,18.3,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 19:00,Academic and Laboratory Building,Floor 4,IT Infrastructure,IT Infrastructure,MTR-F4-ITINF,160,7.87,7.87,Medium,18.3,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 19:00,Academic and Laboratory Building,Floor 4,HVAC,HVAC,MTR-F4-HVAC,1800,16.12,16.12,Medium,18.3,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 19:00,Academic and Laboratory Building,Floor 4,Work Area Lighting,Work Area Lighting,MTR-F4-WAL,900,3.06,3.06,Medium,18.3,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 19:00,Academic and Laboratory Building,Floor 4,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F4-CLL,400,4.98,4.98,Medium,18.3,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 19:00,Academic and Laboratory Building,Floor 4,Plug Load,Plug Load,MTR-F4-PLG,700,3.04,3.04,Medium,18.3,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 19:00,Academic and Laboratory Building,Common Building Services,Elevator,Elevator,MTR-COM-ELEV,150,3.84,3.84,Medium,18.3,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 19:00,Academic and Laboratory Building,Common Building Services,Fire and Safety,Fire and Safety,MTR-COM-FIRE,9000,0.82,0.82,Medium,18.3,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 19:00,Academic and Laboratory Building,Common Building Services,Outdoor Lighting,Outdoor Lighting,MTR-COM-OUT,1000,0.38,0.38,Medium,18.3,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 19:00,Academic and Laboratory Building,Common Building Services,ELV / Network System,ELV / Network System,MTR-COM-ELV,9000,4.61,4.61,Medium,18.3,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 20:00,Academic and Laboratory Building,Floor 1,Laboratory Equipment,Laboratory Equipment,MTR-F1-LAB,900,6.02,6.02,Low,17.8,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 20:00,Academic and Laboratory Building,Floor 1,HVAC,HVAC,MTR-F1-HVAC,2800,11.04,11.04,Low,17.8,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 20:00,Academic and Laboratory Building,Floor 1,Work Area Lighting,Work Area Lighting,MTR-F1-WAL,1400,1.61,1.61,Low,17.8,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 20:00,Academic and Laboratory Building,Floor 1,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F1-CLL,600,4.42,4.42,Low,17.8,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 20:00,Academic and Laboratory Building,Floor 1,Plug Load,Plug Load,MTR-F1-PLG,1200,2.81,2.81,Low,17.8,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 20:00,Academic and Laboratory Building,Floor 2,IT / Computer Lab Equipment,IT / Computer Lab Equipment,MTR-F2-ITLAB,700,4.37,4.37,Low,17.8,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 20:00,Academic and Laboratory Building,Floor 2,HVAC,HVAC,MTR-F2-HVAC,2300,9.61,9.61,Low,17.8,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 20:00,Academic and Laboratory Building,Floor 2,Work Area Lighting,Work Area Lighting,MTR-F2-WAL,1300,1.42,1.42,Low,17.8,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 20:00,Academic and Laboratory Building,Floor 2,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F2-CLL,500,3.65,3.65,Low,17.8,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 20:00,Academic and Laboratory Building,Floor 2,Plug Load,Plug Load,MTR-F2-PLG,1100,3.07,3.07,Low,17.8,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 20:00,Academic and Laboratory Building,Floor 3,Smart Lab / Studio Equipment,Smart Lab / Studio Equipment,MTR-F3-SMART,500,4.14,4.14,Low,17.8,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 20:00,Academic and Laboratory Building,Floor 3,HVAC,HVAC,MTR-F3-HVAC,2100,8.73,8.73,Low,17.8,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 20:00,Academic and Laboratory Building,Floor 3,Work Area Lighting,Work Area Lighting,MTR-F3-WAL,1200,1.24,1.24,Low,17.8,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 20:00,Academic and Laboratory Building,Floor 3,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F3-CLL,500,3.68,3.68,Low,17.8,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 20:00,Academic and Laboratory Building,Floor 3,Plug Load,Plug Load,MTR-F3-PLG,900,2.4,2.4,Low,17.8,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 20:00,Academic and Laboratory Building,Floor 4,Server Room,Server Room,MTR-F4-SERVER,280,22.81,22.81,Low,17.8,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 20:00,Academic and Laboratory Building,Floor 4,IT Infrastructure,IT Infrastructure,MTR-F4-ITINF,160,7.03,7.03,Low,17.8,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 20:00,Academic and Laboratory Building,Floor 4,HVAC,HVAC,MTR-F4-HVAC,1800,8.71,8.71,Low,17.8,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 20:00,Academic and Laboratory Building,Floor 4,Work Area Lighting,Work Area Lighting,MTR-F4-WAL,900,0.91,0.91,Low,17.8,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 20:00,Academic and Laboratory Building,Floor 4,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F4-CLL,400,2.91,2.91,Low,17.8,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 20:00,Academic and Laboratory Building,Floor 4,Plug Load,Plug Load,MTR-F4-PLG,700,1.26,1.26,Low,17.8,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 20:00,Academic and Laboratory Building,Common Building Services,Elevator,Elevator,MTR-COM-ELEV,150,1.12,1.12,Low,17.8,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 20:00,Academic and Laboratory Building,Common Building Services,Fire and Safety,Fire and Safety,MTR-COM-FIRE,9000,0.84,0.84,Low,17.8,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 20:00,Academic and Laboratory Building,Common Building Services,Outdoor Lighting,Outdoor Lighting,MTR-COM-OUT,1000,0.35,0.35,Low,17.8,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 20:00,Academic and Laboratory Building,Common Building Services,ELV / Network System,ELV / Network System,MTR-COM-ELV,9000,4.2,4.2,Low,17.8,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 21:00,Academic and Laboratory Building,Floor 1,Laboratory Equipment,Laboratory Equipment,MTR-F1-LAB,900,5.82,5.82,Low,17.5,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 21:00,Academic and Laboratory Building,Floor 1,HVAC,HVAC,MTR-F1-HVAC,2800,11.12,11.12,Low,17.5,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 21:00,Academic and Laboratory Building,Floor 1,Work Area Lighting,Work Area Lighting,MTR-F1-WAL,1400,1.73,1.73,Low,17.5,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 21:00,Academic and Laboratory Building,Floor 1,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F1-CLL,600,4.61,4.61,Low,17.5,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 21:00,Academic and Laboratory Building,Floor 1,Plug Load,Plug Load,MTR-F1-PLG,1200,2.48,2.48,Low,17.5,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 21:00,Academic and Laboratory Building,Floor 2,IT / Computer Lab Equipment,IT / Computer Lab Equipment,MTR-F2-ITLAB,700,4.01,4.01,Low,17.5,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 21:00,Academic and Laboratory Building,Floor 2,HVAC,HVAC,MTR-F2-HVAC,2300,10.45,10.45,Low,17.5,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 21:00,Academic and Laboratory Building,Floor 2,Work Area Lighting,Work Area Lighting,MTR-F2-WAL,1300,1.32,1.32,Low,17.5,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 21:00,Academic and Laboratory Building,Floor 2,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F2-CLL,500,3.85,3.85,Low,17.5,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 21:00,Academic and Laboratory Building,Floor 2,Plug Load,Plug Load,MTR-F2-PLG,1100,2.97,2.97,Low,17.5,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 21:00,Academic and Laboratory Building,Floor 3,Smart Lab / Studio Equipment,Smart Lab / Studio Equipment,MTR-F3-SMART,500,3.78,3.78,Low,17.5,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 21:00,Academic and Laboratory Building,Floor 3,HVAC,HVAC,MTR-F3-HVAC,2100,9.01,9.01,Low,17.5,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 21:00,Academic and Laboratory Building,Floor 3,Work Area Lighting,Work Area Lighting,MTR-F3-WAL,1200,1.16,1.16,Low,17.5,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 21:00,Academic and Laboratory Building,Floor 3,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F3-CLL,500,3.61,3.61,Low,17.5,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 21:00,Academic and Laboratory Building,Floor 3,Plug Load,Plug Load,MTR-F3-PLG,900,2.23,2.23,Low,17.5,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 21:00,Academic and Laboratory Building,Floor 4,Server Room,Server Room,MTR-F4-SERVER,280,22.49,22.49,Low,17.5,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 21:00,Academic and Laboratory Building,Floor 4,IT Infrastructure,IT Infrastructure,MTR-F4-ITINF,160,6.85,6.85,Low,17.5,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 21:00,Academic and Laboratory Building,Floor 4,HVAC,HVAC,MTR-F4-HVAC,1800,9.03,9.03,Low,17.5,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 21:00,Academic and Laboratory Building,Floor 4,Work Area Lighting,Work Area Lighting,MTR-F4-WAL,900,0.95,0.95,Low,17.5,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 21:00,Academic and Laboratory Building,Floor 4,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F4-CLL,400,2.88,2.88,Low,17.5,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 21:00,Academic and Laboratory Building,Floor 4,Plug Load,Plug Load,MTR-F4-PLG,700,1.37,1.37,Low,17.5,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 21:00,Academic and Laboratory Building,Common Building Services,Elevator,Elevator,MTR-COM-ELEV,150,1.08,1.08,Low,17.5,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 21:00,Academic and Laboratory Building,Common Building Services,Fire and Safety,Fire and Safety,MTR-COM-FIRE,9000,0.81,0.81,Low,17.5,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 21:00,Academic and Laboratory Building,Common Building Services,Outdoor Lighting,Outdoor Lighting,MTR-COM-OUT,1000,1.02,1.02,Low,17.5,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 21:00,Academic and Laboratory Building,Common Building Services,ELV / Network System,ELV / Network System,MTR-COM-ELV,9000,4.18,4.18,Low,17.5,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 22:00,Academic and Laboratory Building,Floor 1,Laboratory Equipment,Laboratory Equipment,MTR-F1-LAB,900,5.89,5.89,Low,16.1,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 22:00,Academic and Laboratory Building,Floor 1,HVAC,HVAC,MTR-F1-HVAC,2800,10.8,10.8,Low,16.1,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 22:00,Academic and Laboratory Building,Floor 1,Work Area Lighting,Work Area Lighting,MTR-F1-WAL,1400,1.75,1.75,Low,16.1,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 22:00,Academic and Laboratory Building,Floor 1,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F1-CLL,600,4.41,4.41,Low,16.1,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 22:00,Academic and Laboratory Building,Floor 1,Plug Load,Plug Load,MTR-F1-PLG,1200,2.52,2.52,Low,16.1,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 22:00,Academic and Laboratory Building,Floor 2,IT / Computer Lab Equipment,IT / Computer Lab Equipment,MTR-F2-ITLAB,700,4.44,4.44,Low,16.1,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 22:00,Academic and Laboratory Building,Floor 2,HVAC,HVAC,MTR-F2-HVAC,2300,10.25,10.25,Low,16.1,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 22:00,Academic and Laboratory Building,Floor 2,Work Area Lighting,Work Area Lighting,MTR-F2-WAL,1300,1.34,1.34,Low,16.1,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 22:00,Academic and Laboratory Building,Floor 2,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F2-CLL,500,3.97,3.97,Low,16.1,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 22:00,Academic and Laboratory Building,Floor 2,Plug Load,Plug Load,MTR-F2-PLG,1100,2.9,2.9,Low,16.1,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 22:00,Academic and Laboratory Building,Floor 3,Smart Lab / Studio Equipment,Smart Lab / Studio Equipment,MTR-F3-SMART,500,3.87,3.87,Low,16.1,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 22:00,Academic and Laboratory Building,Floor 3,HVAC,HVAC,MTR-F3-HVAC,2100,9.28,9.28,Low,16.1,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 22:00,Academic and Laboratory Building,Floor 3,Work Area Lighting,Work Area Lighting,MTR-F3-WAL,1200,1.13,1.13,Low,16.1,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 22:00,Academic and Laboratory Building,Floor 3,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F3-CLL,500,3.36,3.36,Low,16.1,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 22:00,Academic and Laboratory Building,Floor 3,Plug Load,Plug Load,MTR-F3-PLG,900,2.22,2.22,Low,16.1,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
6/17/2026 22:00,Academic and Laboratory Building,Floor 4,Server Room,Server Room,MTR-F4-SERVER,280,22.48,22.48,Low,16.1,FALSE,FALSE,Evening Low Load,Evening Low Load; weekday profile
